subject_id,filename,response_time,gender,age,knows_football,sim_psucc,response_side
13,id38_r6_b5.png,805.4033581447239,f,34,0,0.511266839921012,red
13,id38_r5_b6.png,1222.3660881122985,f,34,0,0.5562156197293394,red
14,id38_r6_b5.png,822.2407731140783,m,27,1,0.5869767900677881,blue
14,id38_r5_b6.png,960.4417437772979,m,27,1,0.4829538122807907,blue
15,id38_r6_b5.png,782.4199776363997,m,24,1,0.4897477108813983,red
15,id38_r5_b6.png,1190.8916784407495,m,24,1,0.4438816231779479,blue
16,id38_r6_b5.png,1177.2543089842366,m,29,1,0.5266740659211919,blue
16,id38_r5_b6.png,991.4601932187378,m,29,1,0.49029899971990704,blue
17,id38_r6_b5.png,898.9466205654161,m,21,1,0.5167253644124268,red
17,id38_r5_b6.png,1112.799206276711,m,21,1,0.48062182203270665,blue
18,id38_r5_b6.png,852.4608788746294,m,34,1,0.5030367437689959,blue
18,id38_r6_b5.png,826.5261753211961,m,34,1,0.5766824194735882,blue
19,id38_r5_b6.png,1046.8077816785176,m,31,1,0.4683896324639212,red
19,id38_r6_b5.png,1054.1669491870985,m,31,1,0.5932091763083619,red
20,id38_r6_b5.png,1120.385074984438,m,33,1,0.640705992531357,red
20,id38_r5_b6.png,922.461962107861,m,33,1,0.5712716655682765,blue
21,id38_r6_b5.png,723.0608104218934,m,26,1,0.48372620950213835,blue
21,id38_r5_b6.png,1127.8457778849775,m,26,1,0.4877728596179621,red
22,id38_r5_b6.png,1237.5629011979545,f,37,0,0.5801458008559387,blue
22,id38_r6_b5.png,941.6074003930167,f,37,0,0.6523864255595476,red
23,id38_r6_b5.png,761.9785156064885,m,36,1,0.4291338537146215,red
23,id38_r5_b6.png,1106.635973132874,m,36,1,0.3548174868235592,blue
24,id38_r5_b6.png,1125.3842069936782,m,34,1,0.5493850998300183,red
24,id38_r6_b5.png,1145.1758303339461,m,34,1,0.647057820410833,red
25,id38_r5_b6.png,721.8463691331995,m,23,1,0.5578014273441799,blue
25,id38_r6_b5.png,685.3523266246261,m,23,1,0.6629910119456719,blue
26,id38_r5_b6.png,1167.6156141521963,m,28,1,0.5731426617805518,blue
26,id38_r6_b5.png,901.2732423727956,m,28,1,0.6120067673072811,red
27,id38_r5_b6.png,1067.0848323741168,m,20,1,0.5745707553945705,red
27,id38_r6_b5.png,946.9499356345243,m,20,1,0.5686061887250271,blue
28,id38_r5_b6.png,1182.610604234856,m,22,1,0.5468781358237949,blue
28,id38_r6_b5.png,988.9547773547677,m,22,1,0.5451514976381676,blue
29,id38_r5_b6.png,1039.2114912098991,f,32,0,0.5109351438424279,blue
29,id38_r6_b5.png,710.3993540796847,f,32,0,0.5209503230381844,blue
30,id38_r5_b6.png,974.6164268934897,m,33,1,0.5009869188006009,blue
30,id38_r6_b5.png,834.4199270730679,m,33,1,0.565190311236817,red
31,id38_r6_b5.png,839.495307360764,m,37,0,0.5910035562465787,blue
31,id38_r5_b6.png,1127.7747794387133,m,37,0,0.5421629391533279,blue
32,id38_r6_b5.png,1024.4527084098754,f,25,0,0.4615163907922734,red
32,id38_r5_b6.png,860.1199461142295,f,25,0,0.4386351164355435,red
33,id38_r5_b6.png,1112.3841939719516,m,26,1,0.5761879973348212,red
33,id38_r6_b5.png,979.2792301108219,m,26,1,0.43146018040146694,red
34,id38_r6_b5.png,1057.8397813246152,m,28,1,0.5176658380272422,red
34,id38_r5_b6.png,1365.4309180352163,m,28,1,0.5438832601564466,red
35,id38_r6_b5.png,912.4429669395788,m,23,1,0.6582059385938991,red
35,id38_r5_b6.png,1088.0152419907865,m,23,1,0.533748417383867,blue
36,id38_r5_b6.png,1076.8944848553374,f,22,0,0.5606895381592101,blue
36,id38_r6_b5.png,1054.4595129984211,f,22,0,0.5401607614836149,blue
37,id38_r6_b5.png,1225.1130434814963,m,28,1,0.4819498512214187,red
37,id38_r5_b6.png,1258.0221744208452,m,28,1,0.4217106417014567,blue
38,id38_r5_b6.png,974.9834145834716,m,24,1,0.5300676461711615,red
38,id38_r6_b5.png,1127.9563691334527,m,24,1,0.49548663103347307,red
39,id38_r6_b5.png,1248.6973800195412,m,32,1,0.44797277151828957,blue
39,id38_r5_b6.png,1038.1198548551135,m,32,1,0.3524723228245909,blue
40,id38_r5_b6.png,1235.8048151573041,m,27,1,0.5280894046882154,red
40,id38_r6_b5.png,940.4921401470111,m,27,1,0.5718610872763135,red
41,id38_r6_b5.png,920.6445257317457,m,34,1,0.5275150851469204,blue
41,id38_r5_b6.png,1000.9474017202383,m,34,1,0.4649913669583537,red
42,id38_r6_b5.png,1244.5051713633766,m,32,0,0.5440702803648222,red
42,id38_r5_b6.png,1092.9653290232911,m,32,0,0.3953007461777105,red
43,id38_r5_b6.png,882.6416086523227,m,25,1,0.47674019812821816,red
43,id38_r6_b5.png,961.140435160367,m,25,1,0.6103136612019299,red
44,id38_r5_b6.png,1214.821999520306,m,34,1,0.49701860236009365,blue
44,id38_r6_b5.png,764.2142376198909,m,34,1,0.5286162595953184,blue
45,id38_r5_b6.png,1342.3625347055151,m,34,1,0.4889168353685111,blue
45,id38_r6_b5.png,1246.289271081137,m,34,1,0.5033470148589091,red
46,id38_r5_b6.png,856.6435879163549,m,26,1,0.5316913319555965,blue
46,id38_r6_b5.png,920.938734808184,m,26,1,0.5642942705398929,red
47,id38_r5_b6.png,1045.6666048978007,m,25,1,0.45313386048304233,blue
47,id38_r6_b5.png,800.9706048926512,m,25,1,0.5259004704483375,red
48,id38_r5_b6.png,1460.0791482515813,m,32,1,0.548032974626888,red
48,id38_r6_b5.png,1354.8865580425022,m,32,1,0.5959844612041463,blue
49,id38_r5_b6.png,854.6675169371114,f,22,0,0.5031763968915629,red
49,id38_r6_b5.png,741.8470523126674,f,22,0,0.5130498469742876,blue
0,id31_r5_b6.png,892.2381835502443,m,33,0,0.7402319344684941,blue
0,id31_r6_b5.png,1103.9008789825198,m,33,0,0.7631850391437569,blue
1,id31_r6_b5.png,908.4554593599725,m,27,1,0.7249420307223816,blue
1,id31_r5_b6.png,891.3828664056764,m,27,1,0.6130382816964396,red
2,id31_r6_b5.png,1347.8034530129953,f,35,0,0.7707254784438686,red
2,id31_r5_b6.png,844.8074311152436,f,35,0,0.6780874568653692,red
3,id31_r6_b5.png,1112.5767190915367,m,32,0,0.5888703335468431,blue
3,id31_r5_b6.png,1110.8777295463683,m,32,0,0.500127846969359,blue
4,id31_r5_b6.png,1058.2851524802893,f,21,0,0.6290267869894838,red
4,id31_r6_b5.png,1301.6530580025556,f,21,0,0.6957440374861772,blue
5,id31_r6_b5.png,748.9533311304773,f,37,0,0.7347216074143177,red
5,id31_r5_b6.png,889.1057979975124,f,37,0,0.719449111257533,red
6,id31_r6_b5.png,764.309903867859,m,33,1,0.7717967757803651,red
6,id31_r5_b6.png,1169.0127234319652,m,33,1,0.7348814002202594,blue
7,id31_r6_b5.png,773.398387845772,m,34,1,0.8442744640578314,red
7,id31_r5_b6.png,1095.742905271077,m,34,1,0.6185464809209273,blue
8,id31_r5_b6.png,1127.9122784800977,m,22,1,0.7742027705649607,red
8,id31_r6_b5.png,1048.9486056553699,m,22,1,0.7073899859982083,red
9,id31_r6_b5.png,1150.8593012108074,m,28,0,0.7714215215359483,red
9,id31_r5_b6.png,1262.7785173886446,m,28,0,0.6172249012478889,blue
10,id31_r6_b5.png,891.8118191511517,m,26,1,0.6225989654106211,red
10,id31_r5_b6.png,1105.4966418227016,m,26,1,0.49313502776201823,blue
11,id31_r6_b5.png,1500.3839277286327,m,36,1,0.7455984514813411,blue
11,id31_r5_b6.png,1321.101663044421,m,36,1,0.7465331530822911,blue
12,id31_r5_b6.png,1437.7723494383208,m,31,1,0.5992513108697999,blue
12,id31_r6_b5.png,888.8313474802482,m,31,1,0.8179052239935491,red
13,id31_r5_b6.png,1011.2895885013959,f,34,0,0.726790046868353,blue
13,id31_r6_b5.png,1096.4372333969786,f,34,0,0.6680568422894052,red
14,id31_r6_b5.png,742.0402921951811,m,27,1,0.7667422876563752,red
14,id31_r5_b6.png,1148.3100450480774,m,27,1,0.6308615896341934,blue
15,id31_r5_b6.png,1616.0147728760676,m,24,1,0.5912298976934615,blue
15,id31_r6_b5.png,784.545371368367,m,24,1,0.6523214160725388,red
16,id31_r6_b5.png,768.386226204722,m,29,1,0.692870337623705,red
16,id31_r5_b6.png,977.1787745214963,m,29,1,0.6450168243585576,red
17,id31_r6_b5.png,911.1278365564133,m,21,1,0.681670755952257,blue
17,id31_r5_b6.png,1275.6867889667647,m,21,1,0.6340424978455097,blue
18,id31_r5_b6.png,1142.0060253397426,m,34,1,0.6562721189749943,red
18,id31_r6_b5.png,929.2483226507109,m,34,1,0.7523517876009364,blue
19,id31_r5_b6.png,1185.514350296213,m,31,1,0.61249848211451,blue
19,id31_r6_b5.png,742.9355974602827,m,31,1,0.7757210981676831,red
20,id31_r6_b5.png,1020.4604589969285,m,33,1,0.8231105710432082,red
20,id31_r5_b6.png,1426.3179583841315,m,33,1,0.7339087699319364,red
21,id31_r5_b6.png,928.2171692748251,m,26,1,0.6459153166592392,blue
21,id31_r6_b5.png,865.4889745625661,m,26,1,0.6405566886842866,blue
22,id31_r6_b5.png,1094.9643963039775,f,37,0,0.8363049331047231,red
22,id31_r5_b6.png,1180.5500429633764,f,37,0,0.7436984832412433,blue
23,id31_r5_b6.png,768.1696667035643,m,36,1,0.485582675432692,blue
23,id31_r6_b5.png,714.3587090939541,m,36,1,0.5872877536870355,red
24,id31_r6_b5.png,1394.4841097361752,m,34,1,0.8326623204625634,blue
24,id31_r5_b6.png,1440.3041801573033,m,34,1,0.7069727891729557,red
25,id31_r5_b6.png,1334.635943440646,m,23,1,0.7159341795609512,red
25,id31_r6_b5.png,1140.0917457326418,m,23,1,0.8509442660510287,red
26,id31_r6_b5.png,1127.519799927069,m,28,1,0.7885318307030571,blue
26,id31_r5_b6.png,1059.0812127104496,m,28,1,0.7384579002880984,blue
27,id31_r6_b5.png,511.2995858809642,m,20,1,0.7361078045782565,red
27,id31_r5_b6.png,861.0505758381953,m,20,1,0.7438294301311249,red
28,id31_r5_b6.png,898.7171479359133,m,22,1,0.7123622898055539,blue
28,id31_r6_b5.png,1300.7296423249725,m,22,1,0.7101131745986965,red
29,id31_r6_b5.png,688.6160726768419,f,32,0,0.6839341469509975,red
29,id31_r5_b6.png,1276.2997700364424,f,32,0,0.6707856321370254,red
30,id31_r5_b6.png,1656.9426137218375,m,33,1,0.6547350282799992,red
30,id31_r6_b5.png,1224.5438537430805,m,33,1,0.7386418298049483,red
31,id31_r6_b5.png,952.8359662494685,m,37,0,0.7660022113455763,blue
31,id31_r5_b6.png,917.7745919247285,m,37,0,0.7026996807575816,blue
32,id31_r6_b5.png,1184.9619359977257,f,25,0,0.6180845390201647,red
32,id31_r5_b6.png,1042.4708115686667,f,25,0,0.5874408561626715,red
33,id31_r6_b5.png,666.5424924575873,m,26,1,0.5683537912225202,blue
33,id31_r5_b6.png,792.7120477020494,m,26,1,0.7590008246819979,blue
34,id31_r6_b5.png,978.1443129085419,m,28,1,0.6769398261433736,red
34,id31_r5_b6.png,979.8599690427029,m,28,1,0.711223751939414,blue
35,id31_r5_b6.png,1022.49348198342,m,23,1,0.6871870956982863,red
35,id31_r6_b5.png,1435.721535835696,m,23,1,0.8474228917261751,red
36,id31_r6_b5.png,1132.565906183963,f,22,0,0.7028418562936961,red
36,id31_r5_b6.png,899.4409469733566,f,22,0,0.7295533180194322,red
37,id31_r6_b5.png,1241.9276711417974,m,28,1,0.6450713699200002,red
37,id31_r5_b6.png,1404.749804551755,m,28,1,0.5644435010463832,blue
38,id31_r6_b5.png,900.4404085275839,m,24,1,0.6510678270535232,red
38,id31_r5_b6.png,1300.3040316437207,m,24,1,0.696507168849768,red
39,id31_r5_b6.png,1372.4770420024051,m,32,1,0.4807549939374526,red
39,id31_r6_b5.png,1141.9435587449054,m,32,1,0.6110129309715938,red
40,id31_r5_b6.png,955.4925567458056,m,27,1,0.6872113229923769,blue
40,id31_r6_b5.png,739.3987579949744,m,27,1,0.7441721247693576,red
41,id31_r6_b5.png,1287.008183780695,m,34,1,0.6963899707327139,blue
41,id31_r5_b6.png,1358.6483426910977,m,34,1,0.6138503590601687,blue
42,id31_r6_b5.png,1060.1832878013806,m,32,0,0.7240198445249485,red
42,id31_r5_b6.png,989.4701721859503,m,32,0,0.5260452465741541,red
43,id31_r6_b5.png,861.901635266141,m,25,1,0.7954894600540581,red
43,id31_r5_b6.png,943.1112624149645,m,25,1,0.6213883563546909,blue
44,id31_r5_b6.png,639.3119372073085,m,34,1,0.653073596173722,blue
44,id31_r6_b5.png,1089.5919649247794,m,34,1,0.6945923553173129,red
45,id31_r5_b6.png,1274.3869741266449,m,34,1,0.6454577919789548,blue
45,id31_r6_b5.png,1114.2429231253063,m,34,1,0.6645082134779648,red
46,id31_r6_b5.png,631.2478634891708,m,26,1,0.7346862295483874,red
46,id31_r5_b6.png,980.9262719843374,m,26,1,0.6922386427639651,blue
47,id31_r6_b5.png,1110.0718145967926,m,25,1,0.6956258394138928,blue
47,id31_r5_b6.png,832.7388581956808,m,25,1,0.5993750524631624,blue
48,id31_r5_b6.png,1286.501521932845,m,32,1,0.7094046196446415,blue
48,id31_r6_b5.png,1137.0893444104947,m,32,1,0.7714757133044609,blue
49,id31_r6_b5.png,995.1402543884147,f,22,0,0.6750171334725793,red
49,id31_r5_b6.png,955.3996882684497,f,22,0,0.6620266842762083,red
0,id24_r5_b6.png,1012.9745197807918,m,33,0,0.7783304542864661,blue
0,id24_r6_b5.png,815.2444037477343,m,33,0,0.802464917496311,red
1,id24_r5_b6.png,805.0272254623965,m,27,1,0.6465711203690262,blue
1,id24_r6_b5.png,875.9028052272671,m,27,1,0.7645959396037659,red
2,id24_r5_b6.png,1425.2837467277707,f,35,0,0.7136678150423172,blue
2,id24_r6_b5.png,857.6462779728448,f,35,0,0.8111667051639452,red
3,id24_r5_b6.png,1421.99837050048,m,32,0,0.5306021689241361,blue
3,id24_r6_b5.png,1098.1529926693825,m,32,0,0.6247520070886546,blue
4,id24_r5_b6.png,1001.4014579248761,f,21,0,0.6636131883351853,red
4,id24_r6_b5.png,927.4540801662858,f,21,0,0.7339988193366329,red
5,id24_r5_b6.png,1354.8213075697845,f,37,0,0.7571271126182915,red
5,id24_r6_b5.png,1134.0346803285695,f,37,0,0.7731994389812344,blue
6,id24_r6_b5.png,666.3166683827325,m,33,1,0.8114750137919922,blue
6,id24_r5_b6.png,715.0705724748909,m,33,1,0.7726618108455496,blue
7,id24_r5_b6.png,1424.823690869363,m,34,1,0.6508400218702077,red
7,id24_r6_b5.png,900.9598418527736,m,34,1,0.8883529817092294,red
8,id24_r5_b6.png,1327.8033579311546,m,22,1,0.8143548619584037,blue
8,id24_r6_b5.png,924.1366803904618,m,22,1,0.7440769993343653,blue
9,id24_r5_b6.png,1429.3918232260967,m,28,0,0.650337139611666,blue
9,id24_r6_b5.png,775.4400292053716,m,28,0,0.8128059395145535,red
10,id24_r5_b6.png,1294.2186101728817,m,26,1,0.522802880900173,blue
10,id24_r6_b5.png,1240.1287152371676,m,26,1,0.6600555921556258,blue
11,id24_r5_b6.png,1119.1175562945505,m,36,1,0.7851073112517212,blue
11,id24_r6_b5.png,1401.7432826978354,m,36,1,0.7841243126297383,red
12,id24_r6_b5.png,1184.6840574415485,m,31,1,0.8613199828053916,red
12,id24_r5_b6.png,1219.119157874138,m,31,1,0.6310598265338323,red
13,id24_r5_b6.png,1147.8248613359547,f,34,0,0.7656894689761037,blue
13,id24_r6_b5.png,1030.121945144484,f,34,0,0.7038127324700171,blue
14,id24_r6_b5.png,1179.708432482509,m,27,1,0.8077377292849691,blue
14,id24_r5_b6.png,1157.1120933276834,m,27,1,0.6645918923577091,blue
15,id24_r6_b5.png,1058.2363236552742,m,24,1,0.6893962771048862,blue
15,id24_r5_b6.png,959.372167221342,m,24,1,0.6248326060440892,blue
16,id24_r5_b6.png,1229.1726218125254,m,29,1,0.6803001553311829,blue
16,id24_r6_b5.png,1462.363478843125,m,29,1,0.7307713233348967,red
17,id24_r6_b5.png,984.2522047688967,m,21,1,0.7192864789996922,red
17,id24_r5_b6.png,1078.4176908156016,m,21,1,0.6690300146063595,blue
18,id24_r5_b6.png,1257.2792363574695,m,34,1,0.6912173780150249,blue
18,id24_r6_b5.png,734.924057690184,m,34,1,0.79241310873097,red
19,id24_r5_b6.png,1172.9577337999406,m,31,1,0.6453624410680529,blue
19,id24_r6_b5.png,1277.9576034445456,m,31,1,0.8173428606275186,red
20,id24_r6_b5.png,1333.3066680452644,m,33,1,0.8647078539004811,red
20,id24_r5_b6.png,989.5964049060598,m,33,1,0.7709980891173287,blue
21,id24_r5_b6.png,991.4008155039858,m,26,1,0.6819796335254013,red
21,id24_r6_b5.png,913.6221676210699,m,26,1,0.6763218095842404,red
22,id24_r5_b6.png,1136.565153465998,f,37,0,0.7809965995865258,red
22,id24_r6_b5.png,921.7002499989662,f,37,0,0.878247466803498,red
23,id24_r6_b5.png,1050.2702025433869,m,36,1,0.6233546801085448,blue
23,id24_r5_b6.png,978.8565627662584,m,36,1,0.5154036184311449,blue
24,id24_r6_b5.png,1257.3484462165163,m,34,1,0.8749893440012457,red
24,id24_r5_b6.png,1372.752053355328,m,34,1,0.7429105915126942,red
25,id24_r5_b6.png,1120.2361618000402,m,23,1,0.7519962832462087,red
25,id24_r6_b5.png,1195.129771385923,m,23,1,0.8938069219051274,red
26,id24_r5_b6.png,999.6357016434869,m,28,1,0.776157966771732,blue
26,id24_r6_b5.png,1095.3015849977357,m,28,1,0.8287882927577913,red
27,id24_r5_b6.png,708.3611157912444,m,20,1,0.7824287954897426,blue
27,id24_r6_b5.png,683.9016889793867,m,20,1,0.7743064734414088,red
28,id24_r6_b5.png,1130.6909990869128,m,22,1,0.7477326115290659,blue
28,id24_r5_b6.png,1310.5743758625088,m,22,1,0.7501008773878195,blue
29,id24_r5_b6.png,988.948512356752,f,32,0,0.7072394647694751,blue
29,id24_r6_b5.png,842.7803212431413,f,32,0,0.7211025353750894,red
30,id24_r6_b5.png,1309.08152339475,m,33,1,0.7781973713311897,red
30,id24_r5_b6.png,893.1782555631444,m,33,1,0.6897972161426245,blue
31,id24_r6_b5.png,1113.609029745755,m,37,0,0.8059105766683381,red
31,id24_r5_b6.png,883.9035152064602,m,37,0,0.7393100131515308,blue
32,id24_r5_b6.png,988.6549459462261,f,25,0,0.6213759388054184,blue
32,id24_r6_b5.png,1089.3508338516583,f,25,0,0.6537898354628846,red
33,id24_r5_b6.png,984.5128568789538,m,26,1,0.800691208504267,blue
33,id24_r6_b5.png,806.9211726423492,m,26,1,0.599572318175816,blue
34,id24_r6_b5.png,1107.0592211147334,m,28,1,0.7132621881669902,red
34,id24_r5_b6.png,1294.2743435461518,m,28,1,0.7493856765301335,blue
35,id24_r6_b5.png,1107.2799082678998,m,23,1,0.890573733580308,red
35,id24_r5_b6.png,1406.2506800905458,m,23,1,0.7221787179216085,blue
36,id24_r5_b6.png,899.5542580347644,f,22,0,0.768062627777452,blue
36,id24_r6_b5.png,909.1511904662069,f,22,0,0.7399412074807943,red
37,id24_r6_b5.png,849.531749530489,m,28,1,0.6822711595786352,red
37,id24_r5_b6.png,1080.6543115250174,m,28,1,0.5969936660238073,red
38,id24_r6_b5.png,1015.8183128656315,m,24,1,0.6865480494849923,red
38,id24_r5_b6.png,1396.9599575233897,m,24,1,0.7344636278376747,blue
39,id24_r5_b6.png,990.4859004368252,m,32,1,0.5100097999269937,blue
39,id24_r6_b5.png,754.8663028449894,m,32,1,0.6481941666905938,blue
40,id24_r5_b6.png,1074.5659740592625,m,27,1,0.72349900556313,red
40,id24_r6_b5.png,825.9133980427491,m,27,1,0.7834675800945792,red
41,id24_r6_b5.png,1079.4752596476358,m,34,1,0.7349018131465019,red
41,id24_r5_b6.png,1120.0686210846275,m,34,1,0.6477975858832358,blue
42,id24_r6_b5.png,1261.3960653965944,m,32,0,0.765057262453169,blue
42,id24_r5_b6.png,1312.759052533496,m,32,0,0.5558614716349211,red
43,id24_r6_b5.png,824.1780426748381,m,25,1,0.8377187184751836,red
43,id24_r5_b6.png,641.708845576337,m,25,1,0.6543753043886693,blue
44,id24_r6_b5.png,991.2517070167982,m,34,1,0.7324431299942491,red
44,id24_r5_b6.png,1087.4560444670853,m,34,1,0.6886618679809108,red
45,id24_r6_b5.png,932.9395376457384,m,34,1,0.7012609530159061,red
45,id24_r5_b6.png,1207.7001415198006,m,34,1,0.6811568873854313,blue
46,id24_r5_b6.png,925.5959710521307,m,26,1,0.7288513854602034,blue
46,id24_r6_b5.png,592.02457913863,m,26,1,0.7735440398802738,red
47,id24_r6_b5.png,771.3588288238602,m,25,1,0.7343316341834933,red
47,id24_r5_b6.png,983.6525059362497,m,25,1,0.6327252911348663,blue
48,id24_r6_b5.png,1013.8927450017844,m,32,1,0.811496415153891,red
48,id24_r5_b6.png,1246.7974981954912,m,32,1,0.746205351390039,blue
49,id24_r6_b5.png,838.7484829266662,f,22,0,0.711953700992219,red
49,id24_r5_b6.png,913.3333809379584,f,22,0,0.6982524215367939,blue
0,id18_r5_b6.png,834.214961009398,m,33,0,0.7479687420871818,blue
0,id18_r6_b5.png,844.9557208623113,m,33,0,0.7711617496183674,red
1,id18_r5_b6.png,1210.1855395284729,m,27,1,0.619847919523784,blue
1,id18_r6_b5.png,941.3795389897721,m,27,1,0.732994696962699,red
2,id18_r6_b5.png,793.382173077095,f,35,0,0.778938028235616,red
2,id18_r5_b6.png,1344.8614128689896,f,35,0,0.6853128920669015,blue
3,id18_r6_b5.png,1373.8065846615261,m,32,0,0.5961569579762416,red
3,id18_r5_b6.png,1039.8249500364504,m,32,0,0.5063163804714622,blue
4,id18_r6_b5.png,723.3150889823647,f,21,0,0.7035125778149337,blue
4,id18_r5_b6.png,1145.6475996129313,f,21,0,0.6360503756935307,blue
5,id18_r5_b6.png,1319.7656095032755,f,37,0,0.7271005226346052,red
5,id18_r6_b5.png,1447.8137259411928,f,37,0,0.7425354432756541,blue
6,id18_r6_b5.png,976.199101811139,m,33,1,0.7798543826273285,red
6,id18_r5_b6.png,983.8703860305296,m,33,1,0.7425536082262254,blue
7,id18_r5_b6.png,1133.7193175578466,m,34,1,0.625104449966563,red
7,id18_r6_b5.png,1133.3195283135497,m,34,1,0.8532256519993883,red
8,id18_r6_b5.png,1062.521713743719,m,22,1,0.7148401537643635,red
8,id18_r5_b6.png,1642.1157131091118,m,22,1,0.7823566045743464,blue
9,id18_r6_b5.png,1036.6774567924483,m,28,0,0.7798256086721839,red
9,id18_r5_b6.png,1003.3446476780787,m,28,0,0.623949126211711,blue
10,id18_r5_b6.png,1345.0441983012115,m,26,1,0.4991597886526266,red
10,id18_r6_b5.png,1199.3653304058503,m,26,1,0.6302054214240222,red
11,id18_r5_b6.png,1112.5874108166493,m,36,1,0.7543665503438017,blue
11,id18_r6_b5.png,1207.6170184633559,m,36,1,0.7534220408877941,red
12,id18_r5_b6.png,1067.2016111376752,m,31,1,0.6057107840331784,red
12,id18_r6_b5.png,1142.434635344669,m,31,1,0.8267216199675603,red
13,id18_r6_b5.png,934.7160923803865,f,34,0,0.6753179234254714,red
13,id18_r5_b6.png,1134.7842543186594,f,34,0,0.7346894966832991,blue
14,id18_r6_b5.png,813.4019323918469,m,27,1,0.7750673839236049,red
14,id18_r5_b6.png,1193.201162542843,m,27,1,0.6377113272181937,blue
15,id18_r5_b6.png,1151.0406119568838,m,24,1,0.598053724215274,blue
15,id18_r6_b5.png,1063.0852353370599,m,24,1,0.6598503455077854,red
16,id18_r6_b5.png,789.1930029358425,m,29,1,0.7005670312592357,red
16,id18_r5_b6.png,911.0780833662094,m,29,1,0.6521819411448774,blue
17,id18_r6_b5.png,864.2889874882984,m,21,1,0.6893095202414292,red
17,id18_r5_b6.png,853.0666550666836,m,21,1,0.6411475425435091,blue
18,id18_r6_b5.png,899.7669501470549,m,34,1,0.7604871885565223,red
18,id18_r5_b6.png,919.955921392463,m,34,1,0.663368582241013,blue
19,id18_r6_b5.png,1037.7620485224115,m,31,1,0.7841733837273589,red
19,id18_r5_b6.png,1099.2579682416579,m,31,1,0.6191722880583322,blue
20,id18_r5_b6.png,1105.7052117341732,m,33,1,0.7414406354379062,blue
20,id18_r6_b5.png,1024.4987977694686,m,33,1,0.8315578854392662,red
21,id18_r6_b5.png,1008.2676573776313,m,26,1,0.6478196443367401,red
21,id18_r5_b6.png,800.8287131722652,m,26,1,0.653239031145419,red
22,id18_r6_b5.png,887.6669927561388,f,37,0,0.8448223588687203,red
22,id18_r5_b6.png,966.5782519121789,f,37,0,0.7512727499603078,blue
23,id18_r6_b5.png,1143.466794057097,m,36,1,0.5946119981052911,red
23,id18_r5_b6.png,1014.7363754130371,m,36,1,0.4916385248486068,blue
24,id18_r5_b6.png,1153.7839107053312,m,34,1,0.7142708118853716,blue
24,id18_r6_b5.png,1068.9085753989298,m,34,1,0.8412578260033318,red
25,id18_r6_b5.png,837.2605008714636,m,23,1,0.8596485444312283,blue
25,id18_r5_b6.png,1066.7093011689858,m,23,1,0.7232574446082823,blue
26,id18_r6_b5.png,1208.0920551785537,m,28,1,0.7967068596494457,blue
26,id18_r5_b6.png,1023.9195949495071,m,28,1,0.7461137925114498,blue
27,id18_r6_b5.png,745.0046725432577,m,20,1,0.7438649498347176,red
27,id18_r5_b6.png,712.6517988466853,m,20,1,0.7516679463099659,blue
28,id18_r6_b5.png,947.8986852058442,m,22,1,0.7177526930798405,red
28,id18_r5_b6.png,1254.0713224570347,m,22,1,0.72002600465117,red
29,id18_r6_b5.png,1128.252205323763,f,32,0,0.6914820693403132,red
29,id18_r5_b6.png,910.2522629824837,f,32,0,0.6781884470334734,red
30,id18_r6_b5.png,1105.1719063118928,m,33,1,0.7466745202218915,red
30,id18_r5_b6.png,1115.0113718016125,m,33,1,0.6618552367153793,blue
31,id18_r5_b6.png,1154.4418916680174,m,37,0,0.7101342766406107,red
31,id18_r6_b5.png,839.3421449764328,m,37,0,0.7741065509985008,red
32,id18_r6_b5.png,999.0271157878168,f,25,0,0.6253353458983687,blue
32,id18_r5_b6.png,942.4452767711605,f,25,0,0.5943321791638174,blue
33,id18_r6_b5.png,777.6835842508528,m,26,1,0.5746934531918162,blue
33,id18_r5_b6.png,1048.403940495733,m,26,1,0.7674670454360649,blue
34,id18_r5_b6.png,1097.4651538703695,m,28,1,0.7189734354002919,blue
34,id18_r6_b5.png,920.5670929128179,m,28,1,0.6843159428160347,red
35,id18_r6_b5.png,1159.246954955373,m,23,1,0.8561856931054656,red
35,id18_r5_b6.png,936.2879873654288,m,23,1,0.6942929741077655,blue
36,id18_r6_b5.png,847.1754250437164,f,22,0,0.7103757590354324,red
36,id18_r5_b6.png,1019.6919915447328,f,22,0,0.7373735462736992,red
37,id18_r6_b5.png,1055.521588198832,m,28,1,0.6526256690743927,red
37,id18_r5_b6.png,834.6125403121666,m,28,1,0.571053583684504,red
38,id18_r6_b5.png,1365.6526641266478,m,24,1,0.6582729273181019,blue
38,id18_r5_b6.png,1183.0315737744854,m,24,1,0.7042151276491941,blue
39,id18_r5_b6.png,869.6696501237495,m,32,1,0.4866958758127727,red
39,id18_r6_b5.png,853.0004653150448,m,32,1,0.6185634623087007,blue
40,id18_r6_b5.png,754.9935695931962,m,27,1,0.7521519985175383,red
40,id18_r5_b6.png,1057.5241185745058,m,27,1,0.6945803971800173,blue
41,id18_r5_b6.png,995.336360004771,m,34,1,0.6207441482250206,red
41,id18_r6_b5.png,1095.4710021151209,m,34,1,0.7042107133027742,red
42,id18_r6_b5.png,967.0383844796905,m,32,0,0.7323534650749143,red
42,id18_r5_b6.png,1277.3935553034828,m,32,0,0.5321001379009775,red
