subject_id,trial_no,filename,gender,age,experience,favorite_team,favorite_color,impaired_vision,response_time,response_side
13,76,id35_v2_r6_b5.jpg,m,34,last-year,blue,neither,False,751.9268576175036,red
14,9,id35_v1_r6_b5.jpg,m,27,last-year,neither,both,False,810.6622190426826,red
14,52,id35_v2_r5_b6.jpg,m,27,last-year,neither,both,False,931.0321710584454,blue
15,11,id35_v1_r5_b6.jpg,m,24,last-month,blue,neither,False,1478.3245661598298,blue
15,62,id35_v2_r6_b5.jpg,m,24,last-month,blue,neither,False,1015.3671150100207,red
16,12,id35_v1_r5_b6.jpg,m,29,last-month,neither,neither,False,1082.0170100835235,blue
16,40,id35_v2_r6_b5.jpg,m,29,last-month,neither,neither,False,686.364601013198,red
17,33,id35_v1_r6_b5.jpg,m,21,never,neither,blue,False,1029.08461609219,red
17,76,id35_v2_r5_b6.jpg,m,21,never,neither,blue,False,743.7253344060975,blue
18,25,id35_v1_r5_b6.jpg,m,34,more,both,neither,False,1174.9774622862437,blue
18,74,id35_v2_r6_b5.jpg,m,34,more,both,neither,False,705.7158186665332,red
19,36,id35_v1_r6_b5.jpg,f,31,more,neither,neither,False,842.3952349481181,blue
19,49,id35_v2_r5_b6.jpg,f,31,more,neither,neither,False,653.2832320292326,blue
20,5,id35_v1_r6_b5.jpg,m,33,last-month,neither,both,False,977.932118641088,red
20,44,id35_v2_r5_b6.jpg,m,33,last-month,neither,both,False,1187.9989245527,blue
21,20,id35_v1_r5_b6.jpg,m,26,never,neither,neither,False,1006.0430015735325,blue
21,51,id35_v2_r6_b5.jpg,m,26,never,neither,neither,False,592.5469199221883,red
22,2,id35_v1_r6_b5.jpg,f,37,more,neither,blue,False,832.7011193380453,blue
22,52,id35_v2_r5_b6.jpg,f,37,more,neither,blue,False,584.7035973349559,blue
23,12,id35_v1_r5_b6.jpg,m,36,last-year,neither,neither,False,1227.0840904300308,blue
23,76,id35_v2_r6_b5.jpg,m,36,last-year,neither,neither,False,712.1439111753006,red
24,14,id35_v1_r5_b6.jpg,f,34,more,neither,neither,False,865.9638084666889,blue
24,51,id35_v2_r6_b5.jpg,f,34,more,neither,neither,False,764.8545705502625,blue
25,13,id35_v1_r6_b5.jpg,m,23,last-month,blue,neither,False,940.2213523509537,red
25,60,id35_v2_r5_b6.jpg,m,23,last-month,blue,neither,False,739.4566284033285,blue
26,28,id35_v1_r6_b5.jpg,m,28,last-month,blue,blue,False,1051.3836792359089,red
26,44,id35_v2_r5_b6.jpg,m,28,last-month,blue,blue,False,839.3709202183259,blue
27,17,id35_v1_r6_b5.jpg,m,20,more,blue,neither,False,1056.309127613563,red
27,54,id35_v2_r5_b6.jpg,m,20,more,blue,neither,False,1137.1223407715656,blue
28,14,id35_v1_r6_b5.jpg,m,22,last-year,neither,blue,False,1194.6951519325423,red
28,43,id35_v2_r5_b6.jpg,m,22,last-year,neither,blue,False,1024.8617118798645,red
29,30,id35_v1_r5_b6.jpg,m,32,last-month,red,red,False,952.5129051497604,blue
29,66,id35_v2_r6_b5.jpg,m,32,last-month,red,red,False,1053.5685487090752,red
30,21,id35_v1_r5_b6.jpg,m,33,last-month,neither,red,False,954.7799362532201,blue
30,66,id35_v2_r6_b5.jpg,m,33,last-month,neither,red,False,1009.6313476594031,red
31,7,id35_v1_r6_b5.jpg,m,37,last-year,neither,neither,False,1086.216728216614,blue
31,50,id35_v2_r5_b6.jpg,m,37,last-year,neither,neither,False,939.1610597046471,blue
32,17,id35_v1_r6_b5.jpg,m,25,last-month,red,red,False,1068.542861653744,blue
32,70,id35_v2_r5_b6.jpg,m,25,last-month,red,red,False,686.9812086055178,red
33,36,id35_v1_r5_b6.jpg,m,26,more,neither,neither,False,936.2116790711314,blue
33,44,id35_v2_r6_b5.jpg,m,26,more,neither,neither,False,643.074367485796,red
34,4,id35_v1_r5_b6.jpg,f,28,more,neither,neither,False,1437.5539304386095,red
34,59,id35_v2_r6_b5.jpg,f,28,more,neither,neither,False,1051.6253760655657,red
35,31,id35_v1_r5_b6.jpg,f,23,more,red,blue,False,588.6344199685726,blue
35,40,id35_v2_r6_b5.jpg,f,23,more,red,blue,False,720.5327823794837,blue
36,11,id35_v1_r6_b5.jpg,m,22,last-year,red,blue,False,961.5305899816927,blue
36,72,id35_v2_r5_b6.jpg,m,22,last-year,red,blue,False,709.2214951470266,blue
37,0,id35_v1_r5_b6.jpg,m,28,last-year,red,blue,False,914.5504727166168,blue
37,45,id35_v2_r6_b5.jpg,m,28,last-year,red,blue,False,1013.3821296245173,red
38,14,id35_v1_r5_b6.jpg,f,24,more,blue,neither,False,1051.7601899277254,red
38,55,id35_v2_r6_b5.jpg,f,24,more,blue,neither,False,676.487828498886,red
39,9,id35_v1_r5_b6.jpg,m,32,last-year,blue,neither,False,1305.5358153159418,blue
39,58,id35_v2_r6_b5.jpg,m,32,last-year,blue,neither,False,828.0209827098647,blue
40,25,id35_v1_r5_b6.jpg,m,27,last-month,neither,red,False,842.7672213128885,red
40,58,id35_v2_r6_b5.jpg,m,27,last-month,neither,red,False,640.8145468140443,blue
41,31,id35_v1_r5_b6.jpg,m,34,last-year,both,neither,False,697.738272872551,blue
41,75,id35_v2_r6_b5.jpg,m,34,last-year,both,neither,False,796.0788358361281,red
42,2,id35_v1_r6_b5.jpg,m,32,last-month,red,blue,False,764.9612203231878,blue
42,70,id35_v2_r5_b6.jpg,m,32,last-month,red,blue,False,689.8836821797729,red
43,28,id35_v1_r6_b5.jpg,m,25,last-year,neither,neither,False,996.089836814212,red
43,71,id35_v2_r5_b6.jpg,m,25,last-year,neither,neither,False,800.4409708559709,blue
44,8,id35_v1_r6_b5.jpg,m,34,last-year,neither,neither,False,1042.5571371733913,red
44,74,id35_v2_r5_b6.jpg,m,34,last-year,neither,neither,False,653.4174058513219,blue
45,37,id35_v1_r5_b6.jpg,f,34,more,neither,neither,False,1008.4532344547293,blue
45,73,id35_v2_r6_b5.jpg,f,34,more,neither,neither,False,631.1736960836927,red
46,33,id35_v1_r6_b5.jpg,m,26,last-month,neither,neither,False,824.6669810243949,red
46,62,id35_v2_r5_b6.jpg,m,26,last-month,neither,neither,False,845.3348688508439,red
47,17,id35_v1_r5_b6.jpg,f,25,more,neither,neither,False,896.0218633563567,blue
47,73,id35_v2_r6_b5.jpg,f,25,more,neither,neither,False,810.8565122366969,red
48,13,id35_v1_r5_b6.jpg,m,32,last-month,red,blue,False,999.718031969254,blue
48,70,id35_v2_r6_b5.jpg,m,32,last-month,red,blue,False,647.4891112593763,red
49,11,id35_v1_r5_b6.jpg,f,22,more,neither,red,False,895.4792281323794,blue
49,55,id35_v2_r6_b5.jpg,f,22,more,neither,red,False,861.4999264411659,red
0,9,id30_v1_r6_b5.jpg,m,33,more,blue,neither,False,1026.311268838107,red
0,48,id30_v2_r5_b6.jpg,m,33,more,blue,neither,False,769.9434366983913,blue
1,8,id30_v1_r5_b6.jpg,f,27,more,neither,neither,False,1067.3325018088285,red
1,49,id30_v2_r6_b5.jpg,f,27,more,neither,neither,False,982.9617985941085,red
2,27,id30_v1_r5_b6.jpg,m,35,last-month,blue,blue,False,714.380910832395,red
2,63,id30_v2_r6_b5.jpg,m,35,last-month,blue,blue,False,868.9070689350472,red
3,15,id30_v1_r5_b6.jpg,f,32,more,neither,neither,False,1334.3202784504647,red
3,51,id30_v2_r6_b5.jpg,f,32,more,neither,neither,False,1003.2354407953576,red
4,17,id30_v1_r6_b5.jpg,m,21,last-year,blue,neither,False,955.2511503345671,red
4,59,id30_v2_r5_b6.jpg,m,21,last-year,blue,neither,False,697.3817458830608,blue
5,1,id30_v1_r6_b5.jpg,f,37,more,neither,blue,False,672.710197607139,blue
5,64,id30_v2_r5_b6.jpg,f,37,more,neither,blue,False,1040.5570627844727,blue
6,35,id30_v1_r6_b5.jpg,f,33,more,neither,neither,False,855.165099635154,blue
6,75,id30_v2_r5_b6.jpg,f,33,more,neither,neither,False,832.5996817356532,blue
7,18,id30_v1_r5_b6.jpg,f,34,more,neither,neither,False,1061.482017198403,red
7,64,id30_v2_r6_b5.jpg,f,34,more,neither,neither,False,948.1927703156924,red
8,9,id30_v1_r6_b5.jpg,m,22,last-month,neither,blue,False,884.5747436240858,red
8,76,id30_v2_r5_b6.jpg,m,22,last-month,neither,blue,False,1009.1228611915641,blue
9,38,id30_v1_r5_b6.jpg,m,28,last-year,neither,neither,False,1164.1609305361687,blue
9,66,id30_v2_r6_b5.jpg,m,28,last-year,neither,neither,False,586.7726824007464,red
10,9,id30_v1_r5_b6.jpg,f,26,more,neither,neither,False,968.6724264155982,blue
10,76,id30_v2_r6_b5.jpg,f,26,more,neither,neither,False,711.514174784003,red
11,11,id30_v1_r5_b6.jpg,m,36,last-year,red,both,False,997.7510114282665,blue
11,50,id30_v2_r6_b5.jpg,m,36,last-year,red,both,False,869.1782039294777,red
12,32,id30_v1_r6_b5.jpg,m,31,last-month,neither,neither,False,627.6488370262837,blue
12,41,id30_v2_r5_b6.jpg,m,31,last-month,neither,neither,False,1270.5318352390825,blue
13,29,id30_v1_r5_b6.jpg,m,34,last-year,blue,neither,False,1110.9325283066835,blue
13,61,id30_v2_r6_b5.jpg,m,34,last-year,blue,neither,False,720.9579305540527,red
14,1,id30_v1_r5_b6.jpg,m,27,last-year,neither,both,False,1115.5174818266742,blue
14,50,id30_v2_r6_b5.jpg,m,27,last-year,neither,both,False,911.9651483078401,red
15,25,id30_v1_r5_b6.jpg,m,24,last-month,blue,neither,False,1300.5716081547187,blue
15,55,id30_v2_r6_b5.jpg,m,24,last-month,blue,neither,False,1219.368393058345,blue
16,31,id30_v1_r6_b5.jpg,m,29,last-month,neither,neither,False,822.1177102954642,red
16,44,id30_v2_r5_b6.jpg,m,29,last-month,neither,neither,False,1136.2503372588076,red
17,16,id30_v1_r6_b5.jpg,m,21,never,neither,blue,False,1122.298101703963,red
17,57,id30_v2_r5_b6.jpg,m,21,never,neither,blue,False,733.9473610856559,blue
18,30,id30_v1_r5_b6.jpg,m,34,more,both,neither,False,1185.2460998938984,blue
18,58,id30_v2_r6_b5.jpg,m,34,more,both,neither,False,787.7022787928544,red
19,21,id30_v1_r5_b6.jpg,f,31,more,neither,neither,False,820.2327667317226,blue
19,58,id30_v2_r6_b5.jpg,f,31,more,neither,neither,False,969.6497552218281,red
20,18,id30_v1_r6_b5.jpg,m,33,last-month,neither,both,False,1180.6514051766885,red
20,52,id30_v2_r5_b6.jpg,m,33,last-month,neither,both,False,1594.97233079978,blue
21,5,id30_v1_r6_b5.jpg,m,26,never,neither,neither,False,920.4964743930781,red
21,79,id30_v2_r5_b6.jpg,m,26,never,neither,neither,False,968.366074345282,blue
22,28,id30_v1_r6_b5.jpg,f,37,more,neither,blue,False,675.7954885010593,red
22,61,id30_v2_r5_b6.jpg,f,37,more,neither,blue,False,713.3122625589754,blue
23,4,id30_v1_r5_b6.jpg,m,36,last-year,neither,neither,False,1196.1047809176534,red
23,75,id30_v2_r6_b5.jpg,m,36,last-year,neither,neither,False,696.0122352597188,blue
24,38,id30_v1_r6_b5.jpg,f,34,more,neither,neither,False,953.5189741155449,red
24,45,id30_v2_r5_b6.jpg,f,34,more,neither,neither,False,1113.9391691390135,blue
25,0,id30_v1_r5_b6.jpg,m,23,last-month,blue,neither,False,1179.4454952657297,red
25,66,id30_v2_r6_b5.jpg,m,23,last-month,blue,neither,False,829.8263571570111,red
26,17,id30_v1_r6_b5.jpg,m,28,last-month,blue,blue,False,685.2518811633042,red
26,75,id30_v2_r5_b6.jpg,m,28,last-month,blue,blue,False,692.8604415633998,blue
27,33,id30_v1_r6_b5.jpg,m,20,more,blue,neither,False,894.4551106197175,red
27,40,id30_v2_r5_b6.jpg,m,20,more,blue,neither,False,1079.9044166582678,red
28,37,id30_v1_r5_b6.jpg,m,22,last-year,neither,blue,False,1634.3225484426082,blue
28,72,id30_v2_r6_b5.jpg,m,22,last-year,neither,blue,False,787.5229579924136,blue
29,10,id30_v1_r6_b5.jpg,m,32,last-month,red,red,False,803.1507409152492,red
29,49,id30_v2_r5_b6.jpg,m,32,last-month,red,red,False,942.9481266871437,red
30,22,id30_v1_r5_b6.jpg,m,33,last-month,neither,red,False,970.5269952386469,blue
30,60,id30_v2_r6_b5.jpg,m,33,last-month,neither,red,False,893.6765088136639,red
31,6,id30_v1_r6_b5.jpg,m,37,last-year,neither,neither,False,1104.1253903177806,red
31,76,id30_v2_r5_b6.jpg,m,37,last-year,neither,neither,False,672.9262507668343,blue
32,27,id30_v1_r6_b5.jpg,m,25,last-month,red,red,False,804.5736433458983,red
32,66,id30_v2_r5_b6.jpg,m,25,last-month,red,red,False,864.1354908953228,blue
33,16,id30_v1_r6_b5.jpg,m,26,more,neither,neither,False,1259.6109605712093,red
33,40,id30_v2_r5_b6.jpg,m,26,more,neither,neither,False,1167.4915387173946,blue
34,12,id30_v1_r6_b5.jpg,f,28,more,neither,neither,False,1222.1876508690063,blue
34,50,id30_v2_r5_b6.jpg,f,28,more,neither,neither,False,1044.1415674214263,red
35,17,id30_v1_r6_b5.jpg,f,23,more,red,blue,False,697.8796885970289,red
35,75,id30_v2_r5_b6.jpg,f,23,more,red,blue,False,631.773112433458,blue
36,37,id30_v1_r5_b6.jpg,m,22,last-year,red,blue,False,681.3058540030286,blue
36,67,id30_v2_r6_b5.jpg,m,22,last-year,red,blue,False,781.482254877882,blue
37,20,id30_v1_r6_b5.jpg,m,28,last-year,red,blue,False,639.9915187036818,red
37,56,id30_v2_r5_b6.jpg,m,28,last-year,red,blue,False,932.0616466234346,blue
38,21,id30_v1_r6_b5.jpg,f,24,more,blue,neither,False,1088.40074077159,blue
38,56,id30_v2_r5_b6.jpg,f,24,more,blue,neither,False,808.7301705226242,red
39,18,id30_v1_r6_b5.jpg,m,32,last-year,blue,neither,False,1178.6214580164549,red
39,79,id30_v2_r5_b6.jpg,m,32,last-year,blue,neither,False,1229.0436320739223,blue
40,24,id30_v1_r5_b6.jpg,m,27,last-month,neither,red,False,986.3214102777695,blue
40,47,id30_v2_r6_b5.jpg,m,27,last-month,neither,red,False,931.1483479642939,blue
41,38,id30_v1_r6_b5.jpg,m,34,last-year,both,neither,False,681.0378005496677,red
41,66,id30_v2_r5_b6.jpg,m,34,last-year,both,neither,False,882.7810234090235,blue
42,35,id30_v1_r5_b6.jpg,m,32,last-month,red,blue,False,936.5096556307486,blue
42,46,id30_v2_r6_b5.jpg,m,32,last-month,red,blue,False,846.4400865961856,red
43,19,id30_v1_r5_b6.jpg,m,25,last-year,neither,neither,False,1006.029118484831,blue
43,67,id30_v2_r6_b5.jpg,m,25,last-year,neither,neither,False,743.4331963502614,red
44,30,id30_v1_r5_b6.jpg,m,34,last-year,neither,neither,False,788.3131671304293,red
44,72,id30_v2_r6_b5.jpg,m,34,last-year,neither,neither,False,743.9916508980959,red
45,33,id30_v1_r5_b6.jpg,f,34,more,neither,neither,False,910.5412601897046,blue
45,63,id30_v2_r6_b5.jpg,f,34,more,neither,neither,False,810.3108016614383,red
46,32,id30_v1_r6_b5.jpg,m,26,last-month,neither,neither,False,966.8374281945233,red
46,64,id30_v2_r5_b6.jpg,m,26,last-month,neither,neither,False,974.7311634075967,blue
47,27,id30_v1_r6_b5.jpg,f,25,more,neither,neither,False,691.5155332099939,red
47,60,id30_v2_r5_b6.jpg,f,25,more,neither,neither,False,1080.1112139158524,red
48,11,id30_v1_r6_b5.jpg,m,32,last-month,red,blue,False,945.9833839847228,blue
48,52,id30_v2_r5_b6.jpg,m,32,last-month,red,blue,False,726.7971300919704,red
49,35,id30_v1_r5_b6.jpg,f,22,more,neither,red,False,962.3244709073678,red
49,56,id30_v2_r6_b5.jpg,f,22,more,neither,red,False,591.389760526432,blue
0,10,id38_v1_r6_b5.jpg,m,33,more,blue,neither,False,973.7270240205838,red
0,73,id38_v2_r5_b6.jpg,m,33,more,blue,neither,False,1204.0912792308839,red
1,17,id38_v1_r5_b6.jpg,f,27,more,neither,neither,False,1075.0669223851403,blue
1,67,id38_v2_r6_b5.jpg,f,27,more,neither,neither,False,871.1287724840829,red
2,10,id38_v1_r5_b6.jpg,m,35,last-month,blue,blue,False,1345.6934284408565,blue
2,61,id38_v2_r6_b5.jpg,m,35,last-month,blue,blue,False,879.2228941444881,red
3,17,id38_v1_r6_b5.jpg,f,32,more,neither,neither,False,831.2563542409185,red
3,58,id38_v2_r5_b6.jpg,f,32,more,neither,neither,False,1174.1094241052995,blue
4,18,id38_v1_r6_b5.jpg,m,21,last-year,blue,neither,False,920.7122955369309,red
4,55,id38_v2_r5_b6.jpg,m,21,last-year,blue,neither,False,786.1350141224832,blue
5,31,id38_v1_r6_b5.jpg,f,37,more,neither,blue,False,854.9724632827797,blue
5,63,id38_v2_r5_b6.jpg,f,37,more,neither,blue,False,749.6453371450849,blue
6,18,id38_v1_r5_b6.jpg,f,33,more,neither,neither,False,1149.5336908426038,blue
6,66,id38_v2_r6_b5.jpg,f,33,more,neither,neither,False,1014.005169810895,red
7,21,id38_v1_r6_b5.jpg,f,34,more,neither,neither,False,837.1008773395467,red
7,54,id38_v2_r5_b6.jpg,f,34,more,neither,neither,False,994.1133812994383,blue
8,2,id38_v1_r6_b5.jpg,m,22,last-month,neither,blue,False,1212.3959462113264,blue
8,63,id38_v2_r5_b6.jpg,m,22,last-month,neither,blue,False,739.1242680103588,blue
9,12,id38_v1_r5_b6.jpg,m,28,last-year,neither,neither,False,968.658332011103,blue
9,70,id38_v2_r6_b5.jpg,m,28,last-year,neither,neither,False,742.8887855426775,red
10,18,id38_v1_r5_b6.jpg,f,26,more,neither,neither,False,865.5204509184872,blue
10,43,id38_v2_r6_b5.jpg,f,26,more,neither,neither,False,906.4223446146221,blue
11,2,id38_v1_r5_b6.jpg,m,36,last-year,red,both,False,1306.196534674329,blue
11,57,id38_v2_r6_b5.jpg,m,36,last-year,red,both,False,977.9517719434405,blue
12,31,id38_v1_r6_b5.jpg,m,31,last-month,neither,neither,False,790.2915907531348,red
12,47,id38_v2_r5_b6.jpg,m,31,last-month,neither,neither,False,830.2629336805118,red
13,5,id38_v1_r6_b5.jpg,m,34,last-year,blue,neither,False,1061.585489151096,red
13,71,id38_v2_r5_b6.jpg,m,34,last-year,blue,neither,False,910.2085900536092,red
14,23,id38_v1_r6_b5.jpg,m,27,last-year,neither,both,False,732.9764568050012,blue
14,69,id38_v2_r5_b6.jpg,m,27,last-year,neither,both,False,742.2813350724363,blue
15,15,id38_v1_r6_b5.jpg,m,24,last-month,blue,neither,False,1101.0255281062211,blue
15,73,id38_v2_r5_b6.jpg,m,24,last-month,blue,neither,False,914.8996408715747,blue
16,29,id38_v1_r6_b5.jpg,m,29,last-month,neither,neither,False,945.2406773032855,red
16,61,id38_v2_r5_b6.jpg,m,29,last-month,neither,neither,False,891.175854305544,red
17,21,id38_v1_r6_b5.jpg,m,21,never,neither,blue,False,901.3586706173187,red
17,65,id38_v2_r5_b6.jpg,m,21,never,neither,blue,False,940.251294529101,blue
18,26,id38_v1_r5_b6.jpg,m,34,more,both,neither,False,963.8567762823002,blue
18,55,id38_v2_r6_b5.jpg,m,34,more,both,neither,False,1065.8747012898182,red
19,23,id38_v1_r5_b6.jpg,f,31,more,neither,neither,False,868.6904514189007,red
19,45,id38_v2_r6_b5.jpg,f,31,more,neither,neither,False,601.2760750289001,red
20,32,id38_v1_r6_b5.jpg,m,33,last-month,neither,both,False,1069.5723386236775,red
20,43,id38_v2_r5_b6.jpg,m,33,last-month,neither,both,False,1039.42869902,blue
21,11,id38_v1_r6_b5.jpg,m,26,never,neither,neither,False,1033.9292403386169,red
21,54,id38_v2_r5_b6.jpg,m,26,never,neither,neither,False,908.1326065959979,red
22,7,id38_v1_r5_b6.jpg,f,37,more,neither,blue,False,781.8172158253643,red
22,79,id38_v2_r6_b5.jpg,f,37,more,neither,blue,False,626.7715962080547,red
23,5,id38_v1_r6_b5.jpg,m,36,last-year,neither,neither,False,1040.7378080064225,red
23,64,id38_v2_r5_b6.jpg,m,36,last-year,neither,neither,False,807.1554892117921,blue
24,30,id38_v1_r5_b6.jpg,f,34,more,neither,neither,False,740.741636279731,blue
24,54,id38_v2_r6_b5.jpg,f,34,more,neither,neither,False,745.0302266512452,red
25,3,id38_v1_r5_b6.jpg,m,23,last-month,blue,neither,False,1088.7780953738786,blue
25,40,id38_v2_r6_b5.jpg,m,23,last-month,blue,neither,False,990.4361164943131,red
26,34,id38_v1_r5_b6.jpg,m,28,last-month,blue,blue,False,876.9846762201513,blue
26,57,id38_v2_r6_b5.jpg,m,28,last-month,blue,blue,False,616.0543397723125,red
27,3,id38_v1_r5_b6.jpg,m,20,more,blue,neither,False,1007.3388848226032,blue
27,61,id38_v2_r6_b5.jpg,m,20,more,blue,neither,False,780.9034137211545,blue
28,0,id38_v1_r5_b6.jpg,m,22,last-year,neither,blue,False,1666.5778482085072,red
28,78,id38_v2_r6_b5.jpg,m,22,last-year,neither,blue,False,959.6158000793238,red
29,32,id38_v1_r5_b6.jpg,m,32,last-month,red,red,False,994.163403246635,red
29,78,id38_v2_r6_b5.jpg,m,32,last-month,red,red,False,681.1503857047715,blue
30,24,id38_v1_r5_b6.jpg,m,33,last-month,neither,red,False,987.55125512745,blue
30,40,id38_v2_r6_b5.jpg,m,33,last-month,neither,red,False,1223.1412157609261,red
31,25,id38_v1_r6_b5.jpg,m,37,last-year,neither,neither,False,1177.2462340284198,red
31,75,id38_v2_r5_b6.jpg,m,37,last-year,neither,neither,False,795.494270146095,blue
32,22,id38_v1_r6_b5.jpg,m,25,last-month,red,red,False,680.2837531115256,red
32,52,id38_v2_r5_b6.jpg,m,25,last-month,red,red,False,991.9854309239369,blue
33,32,id38_v1_r5_b6.jpg,m,26,more,neither,neither,False,910.1432160864098,blue
33,68,id38_v2_r6_b5.jpg,m,26,more,neither,neither,False,703.0756637085789,red
34,35,id38_v1_r6_b5.jpg,f,28,more,neither,neither,False,1184.2972789162432,blue
34,51,id38_v2_r5_b6.jpg,f,28,more,neither,neither,False,1010.5465183672637,blue
35,7,id38_v1_r6_b5.jpg,f,23,more,red,blue,False,962.254192156785,blue
35,72,id38_v2_r5_b6.jpg,f,23,more,red,blue,False,818.4101181788254,red
36,8,id38_v1_r5_b6.jpg,m,22,last-year,red,blue,False,1154.216374294802,red
36,59,id38_v2_r6_b5.jpg,m,22,last-year,red,blue,False,758.9634158121659,red
37,38,id38_v1_r6_b5.jpg,m,28,last-year,red,blue,False,609.6817329717306,blue
37,79,id38_v2_r5_b6.jpg,m,28,last-year,red,blue,False,576.5907033420775,blue
38,8,id38_v1_r5_b6.jpg,f,24,more,blue,neither,False,693.7752839105323,blue
38,60,id38_v2_r6_b5.jpg,f,24,more,blue,neither,False,785.3060601128694,blue
39,36,id38_v1_r6_b5.jpg,m,32,last-year,blue,neither,False,822.4015521181175,blue
39,45,id38_v2_r5_b6.jpg,m,32,last-year,blue,neither,False,1069.4927135915527,blue
40,22,id38_v1_r5_b6.jpg,m,27,last-month,neither,red,False,980.1413036547552,blue
40,57,id38_v2_r6_b5.jpg,m,27,last-month,neither,red,False,874.689292913979,blue
41,2,id38_v1_r6_b5.jpg,m,34,last-year,both,neither,False,1019.9619356183694,blue
41,64,id38_v2_r5_b6.jpg,m,34,last-year,both,neither,False,686.049178125879,blue
42,14,id38_v1_r6_b5.jpg,m,32,last-month,red,blue,False,777.9326638036898,blue
42,47,id38_v2_r5_b6.jpg,m,32,last-month,red,blue,False,1017.4963117136367,blue
43,32,id38_v1_r5_b6.jpg,m,25,last-year,neither,neither,False,1201.1292484131086,blue
43,41,id38_v2_r6_b5.jpg,m,25,last-year,neither,neither,False,1080.3062815268315,red
44,38,id38_v1_r5_b6.jpg,m,34,last-year,neither,neither,False,948.1351393429716,red
44,69,id38_v2_r6_b5.jpg,m,34,last-year,neither,neither,False,812.5337670689992,red
45,16,id38_v1_r5_b6.jpg,f,34,more,neither,neither,False,1064.229388372951,blue
45,45,id38_v2_r6_b5.jpg,f,34,more,neither,neither,False,804.7690588943458,red
46,35,id38_v1_r5_b6.jpg,m,26,last-month,neither,neither,False,835.867750942028,red
46,60,id38_v2_r6_b5.jpg,m,26,last-month,neither,neither,False,721.5129837228158,red
47,11,id38_v1_r5_b6.jpg,f,25,more,neither,neither,False,1192.8384160968499,blue
47,57,id38_v2_r6_b5.jpg,f,25,more,neither,neither,False,770.4597782980312,blue
48,10,id38_v1_r5_b6.jpg,m,32,last-month,red,blue,False,1142.079826999949,blue
48,54,id38_v2_r6_b5.jpg,m,32,last-month,red,blue,False,909.5375495534263,red
49,17,id38_v1_r5_b6.jpg,f,22,more,neither,red,False,1079.3927319683537,blue
49,70,id38_v2_r6_b5.jpg,f,22,more,neither,red,False,1163.3060943042917,blue
0,11,id31_v1_r5_b6.jpg,m,33,more,blue,neither,False,849.7968233244917,blue
0,76,id31_v2_r6_b5.jpg,m,33,more,blue,neither,False,712.7980355633072,red
1,15,id31_v1_r6_b5.jpg,f,27,more,neither,neither,False,942.0629760746508,red
1,46,id31_v2_r5_b6.jpg,f,27,more,neither,neither,False,1111.9822932430015,red
2,0,id31_v1_r6_b5.jpg,m,35,last-month,blue,blue,False,774.407860682651,blue
2,67,id31_v2_r5_b6.jpg,m,35,last-month,blue,blue,False,1004.0386253500308,blue
3,5,id31_v1_r6_b5.jpg,f,32,more,neither,neither,False,1392.991848781755,red
3,73,id31_v2_r5_b6.jpg,f,32,more,neither,neither,False,1016.5882196106302,red
4,29,id31_v1_r5_b6.jpg,m,21,last-year,blue,neither,False,879.0864630080538,blue
4,51,id31_v2_r6_b5.jpg,m,21,last-year,blue,neither,False,880.3445441261701,red
5,13,id31_v1_r6_b5.jpg,f,37,more,neither,blue,False,777.0737519901597,red
5,67,id31_v2_r5_b6.jpg,f,37,more,neither,blue,False,1065.4164655989475,blue
6,25,id31_v1_r6_b5.jpg,f,33,more,neither,neither,False,751.837494290662,red
6,51,id31_v2_r5_b6.jpg,f,33,more,neither,neither,False,941.482063552666,blue
7,0,id31_v1_r6_b5.jpg,f,34,more,neither,neither,False,1060.2098380727712,red
7,67,id31_v2_r5_b6.jpg,f,34,more,neither,neither,False,1128.0333891980345,blue
8,30,id31_v1_r5_b6.jpg,m,22,last-month,neither,blue,False,1141.1149943511034,blue
8,68,id31_v2_r6_b5.jpg,m,22,last-month,neither,blue,False,813.393294738588,red
9,32,id31_v1_r6_b5.jpg,m,28,last-year,neither,neither,False,994.2037177620065,red
9,47,id31_v2_r5_b6.jpg,m,28,last-year,neither,neither,False,632.4102958455098,red
10,39,id31_v1_r6_b5.jpg,f,26,more,neither,neither,False,1026.8147293297816,red
10,70,id31_v2_r5_b6.jpg,f,26,more,neither,neither,False,631.666692043171,red
11,27,id31_v1_r6_b5.jpg,m,36,last-year,red,both,False,745.2790906573262,red
11,61,id31_v2_r5_b6.jpg,m,36,last-year,red,both,False,872.9375170132593,red
12,11,id31_v1_r5_b6.jpg,m,31,last-month,neither,neither,False,955.6581562585219,blue
12,56,id31_v2_r6_b5.jpg,m,31,last-month,neither,neither,False,917.6990594811559,red
13,7,id31_v1_r5_b6.jpg,m,34,last-year,blue,neither,False,829.0269648871545,blue
13,69,id31_v2_r6_b5.jpg,m,34,last-year,blue,neither,False,758.0908065925989,red
14,15,id31_v1_r6_b5.jpg,m,27,last-year,neither,both,False,796.3950940052946,red
14,60,id31_v2_r5_b6.jpg,m,27,last-year,neither,both,False,629.0058690420642,red
15,27,id31_v1_r5_b6.jpg,m,24,last-month,blue,neither,False,990.2918845167761,red
15,59,id31_v2_r6_b5.jpg,m,24,last-month,blue,neither,False,851.8717482285972,red
16,32,id31_v1_r6_b5.jpg,m,29,last-month,neither,neither,False,755.462967722732,blue
